Timeframe,Symbol,Direction,Entry Time,Exit Time,Entry Price,Exit Price,Gross PnL %,Net PnL %,Status,Exit Reason,Regime,Regime Reason,Triggered Rules
1d,ETHUSDT,Bearish,2023-09-12T00:00:00+00:00,2023-09-14T00:00:00+00:00,1551.03,1625.1349546832823,-4.78,-4.90,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 45.73 >= 20.00,"ema_trend:-0.20, higher_tf_trend:-0.05, rsi_momentum:-0.20"
1d,ETHUSDT,Bearish,2023-09-15T00:00:00+00:00,2023-10-01T00:00:00+00:00,1625.65,1700.2471958597564,-4.59,-4.71,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 45.72 >= 20.00,"ema_trend:-0.20, higher_tf_trend:-0.05, rsi_momentum:-0.05"
1d,SOLUSDT,Bearish,2023-08-18T00:00:00+00:00,2023-09-10T00:00:00+00:00,21.661,18.178674660406827,16.08,16.04,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 22.98 >= 20.00,"ema_trend:0.16, higher_tf_trend:-0.30, rsi_momentum:-0.11"
1d,SOLUSDT,Bearish,2023-09-11T00:00:00+00:00,2023-09-18T00:00:00+00:00,18.219,19.92998695983068,-9.39,-9.51,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 22.01 >= 20.00,"ema_trend:-0.24, higher_tf_trend:-0.30, rsi_momentum:-0.16"
1d,BNBUSDT,Bearish,2023-08-20T00:00:00+00:00,2023-08-29T00:00:00+00:00,216.8,227.2148190289735,-4.80,-4.92,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 21.88 >= 20.00,"ema_trend:-0.16, higher_tf_trend:-0.30, rsi_momentum:-0.20, volume_confirmation:-0.14"
1d,BNBUSDT,Bearish,2023-08-30T00:00:00+00:00,2023-09-11T00:00:00+00:00,226.87,209.73009672363807,7.55,7.51,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 35.16 >= 20.00,"ema_trend:-0.21, higher_tf_trend:-0.30"
1d,XRPUSDT,Bullish,2023-08-02T00:00:00+00:00,2023-08-04T00:00:00+00:00,0.7066,0.6332935718884793,-10.37,-10.49,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 47.21 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.06"
1d,XRPUSDT,Bullish,2023-08-05T00:00:00+00:00,2023-08-17T00:00:00+00:00,0.6353,0.565272969183305,-11.02,-11.14,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 41.68 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:-0.06"
1d,XRPUSDT,Bearish,2023-09-13T00:00:00+00:00,2023-09-19T00:00:00+00:00,0.4799,0.5146159254489249,-7.23,-7.35,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 34.75 >= 20.00,"ema_trend:-0.25, higher_tf_trend:0.30, rsi_momentum:-0.19, volume_confirmation:-0.18"
1d,XRPUSDT,Bullish,2023-10-01T00:00:00+00:00,2024-04-02T00:00:00+00:00,0.5146,0.5858,13.84,13.72,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 24.72 >= 20.00,"ema_trend:-0.17, higher_tf_trend:0.28, rsi_momentum:0.01, volume_confirmation:0.20"
1d,ADAUSDT,Bearish,2023-08-18T00:00:00+00:00,2023-08-29T00:00:00+00:00,0.2549,0.27605545209218674,-8.30,-8.42,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 22.16 >= 20.00,"ema_trend:-0.16, higher_tf_trend:-0.30, rsi_momentum:-0.20, volume_confirmation:-0.17"
1d,ADAUSDT,Bearish,2023-08-30T00:00:00+00:00,2023-09-10T00:00:00+00:00,0.2724,0.24460252896754556,10.20,10.16,win,take_profit,BEAR_TREND,EMA(9) < EMA(21) and ADX 35.66 >= 20.00,"ema_trend:-0.24, higher_tf_trend:-0.30, rsi_momentum:-0.02"
1d,ADAUSDT,Bearish,2023-09-11T00:00:00+00:00,2023-10-01T00:00:00+00:00,0.2488,0.2633172601125896,-5.83,-5.95,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 27.65 >= 20.00,"ema_trend:-0.25, higher_tf_trend:-0.30, rsi_momentum:-0.17"
1d,BTCUSDT,Bullish,2023-10-05T00:00:00+00:00,2023-10-11T00:00:00+00:00,27759.8,26694.533099918906,-3.84,-3.96,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 21.93 >= 20.00,"higher_tf_trend:0.10, rsi_momentum:0.11"
1d,BTCUSDT,Bullish,2023-10-17T00:00:00+00:00,2023-10-23T00:00:00+00:00,28486.3,30387.853348724497,6.68,6.64,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 25.90 >= 20.00,"higher_tf_trend:0.09, rsi_momentum:0.15"
1d,BTCUSDT,Bullish,2023-10-24T00:00:00+00:00,2023-11-02T00:00:00+00:00,33074.0,35893.975497225154,8.53,8.49,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 43.70 >= 20.00,"ema_trend:0.15, higher_tf_trend:0.12, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2023-11-03T00:00:00+00:00,2023-11-09T00:00:00+00:00,34940.1,37720.483078471545,7.96,7.92,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 62.99 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.20, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2023-11-10T00:00:00+00:00,2023-11-14T00:00:00+00:00,36719.5,34793.67158750325,-5.24,-5.36,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 68.39 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.28, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2023-11-15T00:00:00+00:00,2023-11-24T00:00:00+00:00,35559.0,38417.753890941516,8.04,8.00,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 68.29 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.11"
1d,BTCUSDT,Bullish,2023-11-25T00:00:00+00:00,2024-04-02T00:00:00+00:00,37706.3,65505.3,73.73,73.61,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 52.14 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.11"
1d,ETHUSDT,Bearish,2023-10-10T00:00:00+00:00,2023-10-22T00:00:00+00:00,1579.4,1654.5518960684722,-4.76,-4.88,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 21.18 >= 20.00,"ema_trend:-0.08, higher_tf_trend:-0.11, rsi_momentum:-0.09"
1d,ETHUSDT,Bullish,2023-10-28T00:00:00+00:00,2023-11-09T00:00:00+00:00,1780.02,1921.7694260487121,7.96,7.92,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 29.80 >= 20.00,"ema_trend:0.05, higher_tf_trend:-0.15, rsi_momentum:0.19, volume_confirmation:0.14"
1d,ETHUSDT,Bullish,2023-11-10T00:00:00+00:00,2023-11-12T00:00:00+00:00,2122.92,2014.2969720164656,-5.12,-5.24,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 49.93 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.08, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2023-11-13T00:00:00+00:00,2023-11-14T00:00:00+00:00,2046.08,1939.0936871429208,-5.23,-5.35,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 52.87 >= 20.00,"ema_trend:0.25, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2023-11-15T00:00:00+00:00,2024-04-02T00:00:00+00:00,1980.11,3280.76,65.69,65.57,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 51.86 >= 20.00,"ema_trend:0.25, rsi_momentum:0.11"
1d,BNBUSDT,Bearish,2023-11-25T00:00:00+00:00,2024-04-02T00:00:00+00:00,232.86,551.83,-136.98,-137.10,break_even,force_close,BEAR_TREND,EMA(9) < EMA(21) and ADX 38.16 >= 20.00,"ema_trend:0.14, higher_tf_trend:-0.30, rsi_momentum:-0.03"
1d,XRPUSDT,Bullish,2023-10-02T00:00:00+00:00,2023-10-09T00:00:00+00:00,0.524,0.49705669804387953,-5.14,-5.26,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 24.66 >= 20.00,"ema_trend:-0.16, higher_tf_trend:0.26, rsi_momentum:0.05"
1d,XRPUSDT,Bullish,2023-10-23T00:00:00+00:00,2023-10-24T00:00:00+00:00,0.5225,0.5655835616725111,8.25,8.21,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.36 >= 20.00,"ema_trend:-0.08, higher_tf_trend:0.20, rsi_momentum:0.07"
1d,XRPUSDT,Bullish,2023-10-25T00:00:00+00:00,2023-10-27T00:00:00+00:00,0.5586,0.5241860648889306,-6.16,-6.28,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 25.58 >= 20.00,"ema_trend:-0.03, higher_tf_trend:0.20, rsi_momentum:0.19, volume_confirmation:0.20"
1d,XRPUSDT,Bullish,2023-10-28T00:00:00+00:00,2023-10-31T00:00:00+00:00,0.5432,0.5976738149265777,10.03,9.99,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 30.81 >= 20.00,"ema_trend:0.03, higher_tf_trend:0.20, rsi_momentum:0.10"
1d,XRPUSDT,Bullish,2023-11-01T00:00:00+00:00,2023-11-05T00:00:00+00:00,0.5997,0.6599839286525923,10.05,10.01,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 36.02 >= 20.00,"ema_trend:0.11, higher_tf_trend:0.21, rsi_momentum:0.20"
1d,XRPUSDT,Bullish,2023-11-06T00:00:00+00:00,2023-11-09T00:00:00+00:00,0.661,0.6181742296163715,-6.48,-6.60,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 45.87 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.29, rsi_momentum:0.20"
1d,XRPUSDT,Bullish,2023-11-10T00:00:00+00:00,2023-11-14T00:00:00+00:00,0.667,0.6082473037815803,-8.81,-8.93,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 50.03 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.29, rsi_momentum:0.19"
1d,XRPUSDT,Bullish,2023-11-15T00:00:00+00:00,2024-04-02T00:00:00+00:00,0.6294,0.5858,-6.93,-7.05,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 44.99 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.03, volume_confirmation:0.18"
1d,BTCUSDT,Bullish,2023-12-02T00:00:00+00:00,2023-12-04T00:00:00+00:00,38660.0,41384.3514536748,7.05,7.01,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 43.66 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.15"
1d,BTCUSDT,Bullish,2023-12-05T00:00:00+00:00,2024-01-02T00:00:00+00:00,41993.1,44921.896253179126,6.97,6.93,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 45.73 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2024-01-03T00:00:00+00:00,2024-01-04T00:00:00+00:00,44979.8,42686.293304923165,-5.10,-5.22,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 21.89 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.13"
1d,BTCUSDT,Bullish,2024-01-05T00:00:00+00:00,2024-01-11T00:00:00+00:00,44143.8,48249.635062254994,9.30,9.26,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.90 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.06, volume_confirmation:-0.20"
1d,BTCUSDT,Bullish,2024-01-12T00:00:00+00:00,2024-01-13T00:00:00+00:00,46337.8,43019.559733902446,-7.16,-7.28,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.07 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.12, volume_confirmation:0.20"
1d,ETHUSDT,Bullish,2023-12-02T00:00:00+00:00,2023-12-04T00:00:00+00:00,2086.99,2257.2387883529195,8.16,8.12,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 29.57 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.08, rsi_momentum:0.10"
1d,ETHUSDT,Bullish,2023-12-05T00:00:00+00:00,2023-12-11T00:00:00+00:00,2243.66,2126.016025750397,-5.24,-5.36,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 32.12 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.15, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2023-12-12T00:00:00+00:00,2023-12-28T00:00:00+00:00,2225.56,2440.6618286053335,9.67,9.63,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 38.41 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.24, rsi_momentum:0.06"
1d,SOLUSDT,Bullish,2023-12-03T00:00:00+00:00,2023-12-08T00:00:00+00:00,63.684,74.5765133975548,17.10,17.06,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 56.88 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.15"
1d,SOLUSDT,Bullish,2023-12-09T00:00:00+00:00,2023-12-11T00:00:00+00:00,74.98,67.1280814577031,-10.47,-10.59,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 52.89 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2023-12-22T00:00:00+00:00,2023-12-23T00:00:00+00:00,93.927,110.06030612676327,17.18,17.14,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 39.12 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2023-12-24T00:00:00+00:00,2023-12-25T00:00:00+00:00,107.965,126.06573972154588,16.77,16.73,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 41.83 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2023-12-26T00:00:00+00:00,2023-12-27T00:00:00+00:00,120.942,107.37887240496171,-11.21,-11.33,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 45.80 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.10"
1d,BNBUSDT,Bearish,2023-12-02T00:00:00+00:00,2023-12-09T00:00:00+00:00,228.64,243.60601352282328,-6.55,-6.67,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 27.34 >= 20.00,"ema_trend:0.05, higher_tf_trend:-0.30, rsi_momentum:-0.05"
1d,BNBUSDT,Bearish,2023-12-10T00:00:00+00:00,2023-12-12T00:00:00+00:00,237.87,251.60537795338442,-5.77,-5.89,loss,stop_loss,BEAR_TREND,EMA(9) < EMA(21) and ADX 26.20 >= 20.00,"ema_trend:0.03, higher_tf_trend:-0.30, rsi_momentum:0.03"
1d,BNBUSDT,Bullish,2023-12-28T00:00:00+00:00,2024-01-03T00:00:00+00:00,323.76,302.59225183397746,-6.54,-6.66,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 29.69 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,BNBUSDT,Bullish,2024-01-05T00:00:00+00:00,2024-01-08T00:00:00+00:00,323.02,298.1724369368538,-7.69,-7.81,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 34.58 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,BNBUSDT,Bullish,2024-01-16T00:00:00+00:00,2024-01-23T00:00:00+00:00,317.14,292.38090003161926,-7.81,-7.93,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 21.01 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.16, rsi_momentum:0.12"
1d,XRPUSDT,Bearish,2024-02-01T00:00:00+00:00,2024-04-02T00:00:00+00:00,0.5031,0.5858,-16.44,-16.56,break_even,force_close,BEAR_TREND,EMA(9) < EMA(21) and ADX 41.12 >= 20.00,"ema_trend:-0.25, higher_tf_trend:0.30, rsi_momentum:-0.17, volume_confirmation:-0.10"
1d,ADAUSDT,Bullish,2023-12-08T00:00:00+00:00,2023-12-09T00:00:00+00:00,0.4558,0.506250719703287,11.07,11.03,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 36.07 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,ADAUSDT,Bullish,2023-12-10T00:00:00+00:00,2023-12-11T00:00:00+00:00,0.5796,0.5275277325515119,-8.98,-9.10,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 42.24 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,ADAUSDT,Bullish,2023-12-12T00:00:00+00:00,2023-12-13T00:00:00+00:00,0.5512,0.6399981877458762,16.11,16.07,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 45.31 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,ADAUSDT,Bullish,2023-12-14T00:00:00+00:00,2023-12-16T00:00:00+00:00,0.6683,0.5969288478603637,-10.68,-10.80,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 46.48 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.30, rsi_momentum:0.20, volume_confirmation:0.14"
1d,ADAUSDT,Bullish,2023-12-22T00:00:00+00:00,2023-12-26T00:00:00+00:00,0.6359,0.5615307119703182,-11.70,-11.82,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 43.71 >= 20.00,"ema_trend:0.25, higher_tf_trend:-0.17, rsi_momentum:0.17"
1d,ADAUSDT,Bullish,2023-12-28T00:00:00+00:00,2024-01-03T00:00:00+00:00,0.6342,0.5591649871074047,-11.83,-11.95,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 37.92 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.04, rsi_momentum:0.12"
1d,BTCUSDT,Bullish,2024-02-13T00:00:00+00:00,2024-02-26T00:00:00+00:00,49943.6,53463.72634127648,7.05,7.01,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 21.16 >= 20.00,"ema_trend:0.18, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2024-02-27T00:00:00+00:00,2024-02-28T00:00:00+00:00,54511.6,58229.784872823206,6.82,6.78,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 33.95 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2024-02-29T00:00:00+00:00,2024-03-04T00:00:00+00:00,62487.9,67400.71297707716,7.86,7.82,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 38.74 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.14"
1d,BTCUSDT,Bullish,2024-03-05T00:00:00+00:00,2024-03-06T00:00:00+00:00,68296.4,64612.51471187859,-5.39,-5.51,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 50.81 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2024-03-07T00:00:00+00:00,2024-03-12T00:00:00+00:00,66128.1,73208.11388029988,10.71,10.67,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 51.33 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:-0.20"
1d,BTCUSDT,Bullish,2024-03-13T00:00:00+00:00,2024-03-15T00:00:00+00:00,71503.2,66630.14706911055,-6.82,-6.94,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 55.91 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BTCUSDT,Bullish,2024-03-16T00:00:00+00:00,2024-03-19T00:00:00+00:00,69552.2,64165.02483995477,-7.75,-7.87,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 53.89 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.16"
1d,BTCUSDT,Bullish,2024-03-20T00:00:00+00:00,2024-03-25T00:00:00+00:00,61974.1,70706.0529888348,14.09,14.05,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 44.16 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:-0.02"
1d,BTCUSDT,Bullish,2024-03-26T00:00:00+00:00,2024-04-02T00:00:00+00:00,69920.5,65505.3,-6.31,-6.43,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 33.51 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.08"
1d,ETHUSDT,Bullish,2024-02-14T00:00:00+00:00,2024-02-15T00:00:00+00:00,2640.83,2844.589977526213,7.72,7.68,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.97 >= 20.00,"ema_trend:0.15, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.13"
1d,ETHUSDT,Bullish,2024-02-16T00:00:00+00:00,2024-02-22T00:00:00+00:00,2824.54,3043.6309755200505,7.76,7.72,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 26.05 >= 20.00,"ema_trend:0.22, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2024-02-23T00:00:00+00:00,2024-02-27T00:00:00+00:00,2972.8,3226.3607510016836,8.53,8.49,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 40.05 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:-0.14"
1d,ETHUSDT,Bullish,2024-02-28T00:00:00+00:00,2024-02-29T00:00:00+00:00,3244.98,3508.793731725747,8.13,8.09,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 49.96 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2024-03-01T00:00:00+00:00,2024-03-05T00:00:00+00:00,3343.15,3659.786674294139,9.47,9.43,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 54.64 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20, volume_confirmation:0.20"
1d,ETHUSDT,Bullish,2024-03-06T00:00:00+00:00,2024-03-08T00:00:00+00:00,3555.43,3951.7107966615354,11.15,11.11,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 59.93 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2024-03-09T00:00:00+00:00,2024-03-15T00:00:00+00:00,3886.04,3597.9191459510703,-7.41,-7.53,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 57.52 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,ETHUSDT,Bullish,2024-03-16T00:00:00+00:00,2024-03-17T00:00:00+00:00,3745.0,3419.011621562416,-8.70,-8.82,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 47.36 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.11"
1d,ETHUSDT,Bullish,2024-03-18T00:00:00+00:00,2024-03-19T00:00:00+00:00,3646.99,3305.7274951226955,-9.36,-9.48,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 42.74 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.05"
1d,ETHUSDT,Bullish,2024-03-20T00:00:00+00:00,2024-04-02T00:00:00+00:00,3161.0,3280.76,3.79,3.67,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 40.54 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:-0.11"
1d,SOLUSDT,Bullish,2024-03-03T00:00:00+00:00,2024-03-05T00:00:00+00:00,130.184,118.29580745401255,-9.13,-9.25,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 20.71 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2024-03-08T00:00:00+00:00,2024-03-14T00:00:00+00:00,143.997,169.16824357636696,17.48,17.44,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.43 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2024-03-15T00:00:00+00:00,2024-03-17T00:00:00+00:00,176.851,204.18141616173105,15.45,15.41,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.06 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2024-03-18T00:00:00+00:00,2024-03-19T00:00:00+00:00,201.962,180.15658088986316,-10.80,-10.92,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 26.17 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,SOLUSDT,Bullish,2024-03-29T00:00:00+00:00,2024-04-02T00:00:00+00:00,189.852,181.679,-4.30,-4.42,break_even,force_close,BULL_TREND,EMA(9) > EMA(21) and ADX 21.01 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.12"
1d,BNBUSDT,Bullish,2024-02-15T00:00:00+00:00,2024-02-16T00:00:00+00:00,333.47,355.3918028481892,6.57,6.53,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 20.80 >= 20.00,"ema_trend:0.20, higher_tf_trend:0.10, rsi_momentum:0.17"
1d,BNBUSDT,Bullish,2024-02-17T00:00:00+00:00,2024-02-22T00:00:00+00:00,360.25,386.7966820476733,7.37,7.33,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 27.07 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.10, rsi_momentum:0.20, volume_confirmation:0.20"
1d,BNBUSDT,Bullish,2024-02-23T00:00:00+00:00,2024-02-28T00:00:00+00:00,382.33,411.77260254786586,7.70,7.66,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 41.03 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.19, rsi_momentum:0.20, volume_confirmation:0.20"
1d,BNBUSDT,Bullish,2024-02-29T00:00:00+00:00,2024-03-05T00:00:00+00:00,414.58,391.5006205582511,-5.57,-5.69,loss,stop_loss,BULL_TREND,EMA(9) > EMA(21) and ADX 51.98 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.20"
1d,BNBUSDT,Bullish,2024-03-06T00:00:00+00:00,2024-03-07T00:00:00+00:00,394.19,438.45900301934574,11.23,11.19,win,take_profit,BULL_TREND,EMA(9) > EMA(21) and ADX 54.13 >= 20.00,"ema_trend:0.25, higher_tf_trend:0.30, rsi_momentum:0.08"
